payment_id,order_id,payment_method,payment_status,payment_date,amount
6533,O00006533,UPI,Success,2025-10-31 20:03:11.918986,448.72
6534,O00006534,UPI,Success,2024-11-08 11:38:17.175966,798.36
6535,O00006535,Credit Card,Success,2025-03-20 13:01:23.140187,939.1
6536,O00006536,UPI,Success,2024-09-09 10:10:50.912775,38.54
6537,O00006537,COD,Pending,2024-04-02 16:19:24.404788,135.65
6538,O00006538,UPI,Success,2024-12-31 23:51:52.285057,76.15
6539,O00006539,Credit Card,Pending,2024-01-28 00:03:14.109109,422.22
6540,O00006540,COD,Failed,2024-05-31 22:14:54.381072,609.93
6541,O00006541,UPI,Success,2024-05-06 14:58:15.165354,127.72
6542,O00006542,Credit Card,Success,2025-06-25 12:31:09.176199,56.87
6543,O00006543,Credit Card,Success,2024-08-15 20:39:27.377632,62.58
6544,O00006544,Credit Card,Success,2024-11-07 18:30:27.275220,370.37
6545,O00006545,COD,Success,2025-03-14 11:01:33.772018,82.69
6546,O00006546,Debit Card,Pending,2024-12-05 23:15:53.677616,439.02
6547,O00006547,Credit Card,Success,2025-07-04 15:40:36.807155,165.61
6548,O00006548,UPI,Success,2024-12-06 11:07:41.586386,2784.07
6549,O00006549,UPI,Pending,2024-09-29 20:55:41.014781,523.57
6550,O00006550,UPI,Pending,2024-02-23 22:12:54.007647,52.93
6551,O00006551,UPI,Success,2025-02-17 16:19:09.408874,712.19
6552,O00006552,Credit Card,Success,2025-10-29 10:55:35.007992,648.35
6553,O00006553,Debit Card,Success,2025-03-19 00:43:46.595916,1436.0
6554,O00006554,Credit Card,Success,2024-04-21 00:09:30.098006,61.86
6555,O00006555,Debit Card,Success,2024-03-01 22:16:20.852227,3800.7
6556,O00006556,Debit Card,Success,2025-02-18 00:38:09.487754,117.4
6557,O00006557,UPI,Success,2025-06-12 19:48:10.250598,97.59
6558,O00006558,Credit Card,Success,2025-01-31 05:59:28.802015,49.87
6559,O00006559,COD,Success,2025-02-04 22:32:00.122939,533.34
6560,O00006560,UPI,Pending,2025-08-03 03:07:45.666044,1024.05
6561,O00006561,Debit Card,Success,2024-12-11 23:20:03.878048,530.65
6562,O00006562,Credit Card,Success,2024-06-14 13:01:32.251372,49.7
6563,O00006563,Debit Card,Success,2025-03-10 17:50:13.565958,311.6
6564,O00006564,UPI,Failed,2024-02-08 00:35:16.004426,345.6
6565,O00006565,Credit Card,Success,2024-10-13 22:26:01.517791,32.11
6566,O00006566,UPI,Success,2024-11-28 12:10:27.247951,2985.24
6567,O00006567,COD,Success,2025-08-16 11:33:14.118588,54.34
6568,O00006568,Credit Card,Success,2024-10-24 12:16:46.486029,1170.57
6569,O00006569,COD,Success,2024-10-30 01:01:00.129785,241.62
6570,O00006570,UPI,Pending,2024-12-04 10:38:12.180084,117.45
6571,O00006571,UPI,Success,2025-09-20 10:38:25.835172,3522.0
6572,O00006572,UPI,Success,2025-10-13 12:56:52.927099,103.54
6573,O00006573,Debit Card,Success,2025-09-13 04:45:08.324055,278.71
6574,O00006574,Credit Card,Success,2025-02-04 00:02:12.839402,3932.97
6575,O00006575,Credit Card,Success,2024-11-01 02:49:03.858756,268.01
6576,O00006576,UPI,Success,2025-03-24 18:50:05.066830,69.43
6577,O00006577,Debit Card,Success,2024-09-23 08:24:54.010616,2011.23
6578,O00006578,Debit Card,Success,2025-07-11 08:23:21.263651,83.13
6579,O00006579,Credit Card,Success,2024-01-31 05:18:27.613496,157.28
6580,O00006580,UPI,Success,2024-02-01 04:44:25.888765,295.81
6581,O00006581,Credit Card,Success,2024-07-02 06:32:18.935221,188.55
6582,O00006582,UPI,Success,2024-08-06 19:17:11.117873,2557.84
6583,O00006583,UPI,Success,2025-09-12 13:26:19.487065,413.14
6584,O00006584,Debit Card,Success,2025-08-26 09:46:03.998136,243.96
6585,O00006585,Debit Card,Success,2024-01-09 14:51:06.570915,96.96
6586,O00006586,UPI,Success,2025-09-04 15:35:55.120412,26.24
6587,O00006587,UPI,Success,2025-05-30 13:18:49.966105,52.29
6588,O00006588,Debit Card,Success,2024-07-07 13:07:40.188775,345.31
6589,O00006589,UPI,Success,2025-02-18 02:46:15.309391,373.19
6590,O00006590,Debit Card,Success,2025-09-28 16:14:21.457113,791.6
6591,O00006591,UPI,Success,2024-03-29 17:53:15.127795,1480.51
6592,O00006592,COD,Success,2025-01-02 09:09:11.199084,27.23
6593,O00006593,Debit Card,Failed,2025-10-31 01:10:20.373395,398.19
6594,O00006594,Credit Card,Success,2024-03-30 14:58:51.576205,119.43
6595,O00006595,COD,Success,2024-07-03 19:15:31.630707,9.98
6596,O00006596,UPI,Success,2024-09-07 17:29:05.613567,752.62
6597,O00006597,Credit Card,Success,2024-12-13 02:40:22.909761,39.84
6598,O00006598,Credit Card,Success,2025-10-01 20:21:48.133422,53.24
6599,O00006599,Debit Card,Success,2024-03-19 20:33:02.805352,30.06
6600,O00006600,COD,Success,2024-08-30 12:01:35.177183,697.59
6601,O00006601,UPI,Success,2024-03-14 20:08:37.727419,42.25
6602,O00006602,Debit Card,Failed,2024-11-08 22:52:35.331232,177.32
6603,O00006603,Debit Card,Success,2025-10-01 10:42:30.993578,1599.98
6604,O00006604,UPI,Success,2025-08-25 12:53:17.700185,442.47
6605,O00006605,Credit Card,Success,2025-04-01 23:25:10.705784,185.19
6606,O00006606,Debit Card,Success,2025-08-11 23:48:48.166759,290.8
6607,O00006607,COD,Success,2025-01-24 17:17:23.231684,2080.4
6608,O00006608,COD,Success,2025-09-13 16:04:42.458457,1559.89
6609,O00006609,COD,Success,2024-01-16 22:59:38.708626,778.08
6610,O00006610,Debit Card,Success,2025-04-24 20:29:24.767585,82.11
6611,O00006611,UPI,Success,2025-08-15 00:12:39.082014,84.52
6612,O00006612,UPI,Success,2025-10-01 04:54:37.714589,2042.7
6613,O00006613,Debit Card,Success,2024-02-21 17:11:42.956629,532.92
6614,O00006614,UPI,Success,2024-08-23 17:37:03.263959,372.81
6615,O00006615,Debit Card,Failed,2024-01-17 00:51:49.269809,201.52
6616,O00006616,UPI,Failed,2025-06-27 03:45:19.899459,33.76
6617,O00006617,Debit Card,Success,2024-09-07 21:33:46.349090,671.06
6618,O00006618,UPI,Success,2025-01-02 23:04:10.592459,344.26
6619,O00006619,Credit Card,Success,2024-11-10 20:42:15.108114,864.61
6620,O00006620,UPI,Success,2024-03-03 12:25:19.196854,185.76
6621,O00006621,Credit Card,Success,2025-10-11 17:39:14.616728,498.36
6622,O00006622,Credit Card,Success,2024-03-30 11:44:14.930924,537.03
6623,O00006623,Credit Card,Success,2024-04-05 18:05:53.002390,68.12
6624,O00006624,COD,Success,2025-09-21 02:17:34.924589,254.74
6625,O00006625,UPI,Success,2025-09-17 21:26:39.341342,814.02
6626,O00006626,Debit Card,Success,2025-03-25 16:24:08.851213,1203.9
6627,O00006627,UPI,Success,2025-01-26 13:33:37.214200,3112.56
6628,O00006628,Credit Card,Success,2024-02-09 03:50:52.289661,214.17
6629,O00006629,UPI,Success,2024-11-24 05:34:01.481157,387.3
6630,O00006630,Credit Card,Success,2024-08-06 02:45:26.992104,234.6
6631,O00006631,Debit Card,Success,2024-10-14 16:43:11.192527,463.25
6632,O00006632,Credit Card,Success,2024-10-05 07:21:33.139775,15.52
6633,O00006633,Credit Card,Success,2024-10-09 03:16:22.309709,3584.82
6634,O00006634,UPI,Success,2025-04-24 05:57:09.654595,990.68
6635,O00006635,UPI,Success,2024-11-25 11:43:16.049985,11.67
6636,O00006636,Debit Card,Success,2024-04-15 22:03:32.287505,228.06
6637,O00006637,Credit Card,Success,2025-07-31 03:38:39.492734,350.63
6638,O00006638,Credit Card,Failed,2025-02-14 08:07:48.319140,177.93
6639,O00006639,Credit Card,Success,2024-01-31 23:55:11.559037,35.82
6640,O00006640,Credit Card,Success,2025-10-04 07:06:39.117428,1728.4
6641,O00006641,UPI,Success,2024-11-16 22:52:40.072490,82.77
6642,O00006642,COD,Success,2025-03-19 18:17:41.622171,60.52
6643,O00006643,Debit Card,Success,2024-02-09 23:51:44.121942,71.59
6644,O00006644,Credit Card,Success,2025-07-11 11:32:49.199258,132.56
6645,O00006645,Debit Card,Success,2024-12-22 04:15:23.166942,167.72
6646,O00006646,Debit Card,Success,2024-08-25 14:31:25.129279,3075.53
6647,O00006647,UPI,Success,2024-08-18 11:05:54.662978,183.59
6648,O00006648,Debit Card,Success,2024-12-09 15:21:34.657385,165.59
6649,O00006649,UPI,Success,2025-07-17 07:20:39.718999,394.95
6650,O00006650,UPI,Success,2024-04-25 02:48:04.755704,6138.5
6651,O00006651,COD,Success,2024-12-14 08:04:28.776358,204.06
6652,O00006652,Credit Card,Success,2025-09-29 07:21:39.054704,127.6
6653,O00006653,Credit Card,Success,2025-09-22 23:46:43.838177,643.72
6654,O00006654,UPI,Success,2024-02-07 21:44:08.895711,226.88
6655,O00006655,COD,Success,2024-03-18 03:04:53.479084,645.28
6656,O00006656,UPI,Success,2025-09-27 13:20:25.105716,247.47
6657,O00006657,UPI,Pending,2024-06-17 12:49:31.798241,193.47
6658,O00006658,UPI,Success,2024-06-11 19:09:18.038465,617.22
6659,O00006659,UPI,Success,2025-04-25 14:49:49.717914,1440.1
6660,O00006660,UPI,Success,2024-03-03 05:14:42.088791,2338.13
6661,O00006661,UPI,Success,2025-05-20 21:27:25.007091,86.49
6662,O00006662,COD,Success,2025-10-09 06:27:29.925640,68.37
6663,O00006663,COD,Success,2024-09-20 09:09:44.577468,547.42
6664,O00006664,Credit Card,Success,2025-08-21 22:31:53.682375,476.35
6665,O00006665,UPI,Success,2024-09-17 10:04:28.954827,108.57
6666,O00006666,Debit Card,Success,2025-07-25 22:35:21.864581,148.82
6667,O00006667,UPI,Failed,2025-10-13 21:13:27.928961,1906.95
6668,O00006668,UPI,Success,2024-05-23 13:03:37.597503,220.17
6669,O00006669,Credit Card,Success,2024-04-04 22:48:25.251597,2183.0
6670,O00006670,Credit Card,Success,2024-05-20 06:36:17.687799,120.08
6671,O00006671,Debit Card,Failed,2025-03-05 07:42:48.074692,2879.77
6672,O00006672,Credit Card,Success,2024-11-03 14:26:32.822473,2844.18
6673,O00006673,COD,Success,2024-03-24 07:18:55.337060,188.49
6674,O00006674,UPI,Success,2024-03-19 22:17:17.260492,60.33
6675,O00006675,Credit Card,Success,2025-01-30 18:56:46.188152,963.27
6676,O00006676,Credit Card,Success,2025-05-31 14:41:06.635884,103.58
6677,O00006677,Debit Card,Success,2024-06-26 21:35:17.029938,882.33
6678,O00006678,Credit Card,Success,2024-06-26 21:03:19.975218,53.8
6679,O00006679,Credit Card,Success,2024-07-04 16:18:55.451873,372.7
6680,O00006680,Debit Card,Success,2025-01-04 19:05:00.810792,53.48
6681,O00006681,Credit Card,Success,2025-01-04 20:30:25.624746,1395.91
6682,O00006682,UPI,Success,2025-09-21 16:22:11.196516,291.45
6683,O00006683,UPI,Success,2024-11-24 16:52:22.249324,67.54
6684,O00006684,COD,Success,2025-05-26 18:58:41.578204,287.26
6685,O00006685,Debit Card,Success,2024-02-15 07:55:41.121957,147.46
6686,O00006686,UPI,Success,2025-10-09 00:40:08.630912,356.8
6687,O00006687,Credit Card,Success,2024-10-14 13:53:09.274077,77.34
6688,O00006688,Debit Card,Success,2024-03-10 11:57:37.558721,1204.05
6689,O00006689,UPI,Success,2025-05-09 02:13:02.046699,32.16
6690,O00006690,UPI,Success,2025-06-29 14:06:45.124314,2.48
6691,O00006691,UPI,Success,2025-01-28 01:03:14.971295,1241.49
6692,O00006692,Credit Card,Success,2024-05-11 10:45:17.623709,612.59
6693,O00006693,Debit Card,Success,2024-09-12 16:16:28.389586,132.71
6694,O00006694,Debit Card,Success,2024-06-27 04:56:16.337127,44.71
6695,O00006695,Debit Card,Success,2025-05-03 05:38:40.222749,1497.22
6696,O00006696,UPI,Pending,2024-05-31 01:08:01.054643,66.33
6697,O00006697,COD,Success,2024-11-19 11:15:38.389472,316.0
6698,O00006698,Debit Card,Success,2024-11-13 04:38:24.016050,606.07
6699,O00006699,Credit Card,Success,2024-05-24 13:30:38.597810,84.96
6700,O00006700,UPI,Success,2025-05-26 06:29:32.284951,145.13
6701,O00006701,UPI,Success,2025-02-19 15:32:01.391096,1027.26
6702,O00006702,UPI,Success,2024-08-15 20:02:43.096482,241.68
6703,O00006703,UPI,Success,2025-07-23 01:02:17.487095,921.94
6704,O00006704,COD,Success,2024-03-31 07:05:07.536799,431.12
6705,O00006705,Credit Card,Success,2024-04-12 23:07:23.930176,329.44
6706,O00006706,COD,Success,2024-02-02 08:43:36.295411,541.84
6707,O00006707,UPI,Success,2024-10-16 18:40:35.008364,137.49
6708,O00006708,Credit Card,Success,2024-07-05 13:32:50.943178,5559.33
6709,O00006709,Credit Card,Success,2025-01-15 15:36:28.782018,668.04
6710,O00006710,Credit Card,Success,2024-04-12 10:08:52.145653,1141.14
6711,O00006711,UPI,Success,2024-07-25 14:18:47.605273,600.53
6712,O00006712,COD,Success,2025-03-07 07:11:41.347476,100.06
6713,O00006713,Debit Card,Success,2024-02-15 07:37:17.200105,239.89
6714,O00006714,Debit Card,Success,2025-02-01 07:22:29.842400,87.91
6715,O00006715,Credit Card,Success,2025-03-09 19:15:26.027393,360.76
6716,O00006716,Credit Card,Success,2025-05-02 05:50:51.352329,1882.12
6717,O00006717,Credit Card,Success,2024-04-22 10:48:19.998202,1997.97
6718,O00006718,COD,Success,2025-04-16 20:20:45.499701,118.17
6719,O00006719,Debit Card,Success,2025-02-02 22:44:18.908636,64.56
6720,O00006720,UPI,Success,2024-12-28 19:58:27.460556,242.37
6721,O00006721,UPI,Success,2025-11-13 14:01:42.208412,946.92
6722,O00006722,UPI,Success,2025-08-16 00:15:48.465804,94.95
6723,O00006723,UPI,Success,2024-08-15 23:56:26.567128,3801.45
6724,O00006724,COD,Success,2024-12-22 08:08:29.915235,956.01
6725,O00006725,Debit Card,Success,2024-11-27 04:54:14.899997,49.32
6726,O00006726,Debit Card,Failed,2024-06-08 10:22:34.875009,2130.81
6727,O00006727,Credit Card,Success,2024-11-02 14:43:57.793379,1661.64
6728,O00006728,COD,Success,2025-08-21 04:40:14.829483,31.57
6729,O00006729,UPI,Success,2024-03-05 16:28:49.432991,176.98
6730,O00006730,COD,Success,2025-04-24 21:12:39.854387,95.82
6731,O00006731,UPI,Success,2025-08-20 06:42:11.285050,520.59
6732,O00006732,Debit Card,Success,2024-01-23 10:17:09.156639,503.48
6733,O00006733,UPI,Success,2025-07-11 11:36:56.599918,339.57
6734,O00006734,Credit Card,Success,2024-12-08 16:03:30.121652,1008.78
6735,O00006735,Credit Card,Success,2024-04-21 03:04:46.370193,72.69
6736,O00006736,Debit Card,Success,2025-06-24 21:08:54.632988,658.35
6737,O00006737,UPI,Pending,2024-12-07 03:38:01.402171,181.3
6738,O00006738,UPI,Success,2025-09-27 20:41:29.772729,24.52
6739,O00006739,Debit Card,Success,2024-07-09 15:39:50.172557,155.78
6740,O00006740,COD,Success,2024-03-26 08:16:14.776274,101.62
6741,O00006741,Debit Card,Success,2024-11-15 07:51:31.988035,76.28
6742,O00006742,UPI,Success,2024-02-24 11:16:04.581375,164.1
6743,O00006743,Debit Card,Success,2025-05-06 07:03:32.910522,54.86
6744,O00006744,UPI,Success,2024-04-16 00:54:54.614474,847.34
6745,O00006745,Credit Card,Success,2025-03-19 08:04:42.291646,548.36
6746,O00006746,UPI,Failed,2025-08-10 05:23:56.936637,586.6
6747,O00006747,UPI,Success,2025-11-09 06:00:34.116996,79.36
6748,O00006748,UPI,Success,2024-08-15 23:06:59.138544,122.7
6749,O00006749,UPI,Success,2024-02-18 03:37:31.829344,854.47
6750,O00006750,UPI,Success,2025-10-14 09:02:27.158589,1857.32
6751,O00006751,COD,Success,2024-03-15 22:21:59.792876,179.53
6752,O00006752,Credit Card,Success,2024-06-06 19:32:29.073943,3528.0
6753,O00006753,UPI,Success,2025-02-11 13:58:12.784845,39.52
6754,O00006754,UPI,Success,2024-02-17 00:58:36.020619,166.86
6755,O00006755,Credit Card,Success,2025-01-29 17:12:43.861856,957.42
6756,O00006756,Debit Card,Success,2025-08-25 09:45:18.025320,142.58
6757,O00006757,Credit Card,Success,2025-05-03 13:13:27.610975,967.83
6758,O00006758,UPI,Success,2025-03-25 05:33:47.983401,120.8
6759,O00006759,UPI,Success,2025-08-02 07:06:28.253252,247.86
6760,O00006760,Credit Card,Success,2024-04-26 17:56:24.839546,168.02
6761,O00006761,Credit Card,Success,2025-05-19 00:03:11.681141,506.11
6762,O00006762,UPI,Success,2025-01-12 01:54:33.113364,126.16
6763,O00006763,UPI,Success,2025-01-06 19:01:13.580440,268.91
6764,O00006764,Credit Card,Success,2024-11-12 05:08:48.738050,385.53
6765,O00006765,Credit Card,Success,2025-04-03 06:05:52.514884,995.07
6766,O00006766,Credit Card,Success,2024-01-25 15:45:24.611440,386.14
6767,O00006767,Debit Card,Success,2025-01-26 14:21:58.465190,284.53
6768,O00006768,UPI,Success,2025-11-06 08:59:47.531459,308.92
6769,O00006769,UPI,Success,2025-04-27 09:04:43.523814,1670.75
6770,O00006770,Credit Card,Success,2025-05-12 00:50:30.173141,293.13
6771,O00006771,UPI,Success,2025-09-29 19:03:26.946933,1409.44
6772,O00006772,COD,Success,2025-06-12 23:04:07.462276,2042.32
6773,O00006773,UPI,Success,2024-07-18 16:42:08.680142,1047.6
6774,O00006774,COD,Success,2025-04-08 17:15:42.542756,19.77
6775,O00006775,COD,Success,2025-03-04 06:39:24.949557,806.6
6776,O00006776,Debit Card,Success,2024-09-20 23:26:30.505926,218.81
6777,O00006777,Debit Card,Success,2024-09-23 19:07:06.610839,32.1
6778,O00006778,UPI,Success,2024-08-17 13:52:13.755425,28.38
6779,O00006779,Debit Card,Success,2024-06-11 12:13:43.724517,1311.4
6780,O00006780,Credit Card,Success,2024-10-01 12:16:48.156478,33.1
6781,O00006781,UPI,Failed,2025-05-07 21:24:05.573786,179.22
6782,O00006782,Debit Card,Success,2025-08-12 09:25:52.981168,224.44
6783,O00006783,UPI,Success,2024-03-03 21:11:54.119360,46.89
6784,O00006784,UPI,Success,2025-03-22 15:57:05.086319,135.02
6785,O00006785,Debit Card,Success,2025-11-12 14:55:24.401629,299.58
6786,O00006786,Debit Card,Success,2024-10-19 02:51:46.639325,296.4
6787,O00006787,UPI,Success,2024-10-27 09:49:41.474153,1691.55
6788,O00006788,Debit Card,Success,2024-07-24 23:51:00.332663,62.62
6789,O00006789,UPI,Success,2025-05-28 23:54:09.169127,686.78
6790,O00006790,Credit Card,Success,2025-05-25 14:07:06.127987,529.17
6791,O00006791,Debit Card,Success,2024-11-13 17:40:24.420956,75.93
6792,O00006792,UPI,Failed,2025-03-28 02:14:23.568345,15.87
6793,O00006793,UPI,Success,2024-09-16 07:02:04.015561,498.14
6794,O00006794,Debit Card,Success,2025-07-21 01:00:21.400235,247.13
6795,O00006795,UPI,Success,2024-09-06 13:12:17.813692,153.71
6796,O00006796,Debit Card,Pending,2025-05-07 01:28:45.527444,1713.11
6797,O00006797,UPI,Success,2025-08-26 17:16:10.571276,253.46
6798,O00006798,Debit Card,Success,2024-05-01 21:17:02.213620,1111.88
6799,O00006799,Debit Card,Success,2024-10-12 08:54:55.369873,744.22
6800,O00006800,UPI,Failed,2025-04-08 09:09:36.189863,272.72
6801,O00006801,Debit Card,Success,2024-07-08 01:43:16.328146,176.26
6802,O00006802,Credit Card,Success,2025-08-24 01:03:25.201871,26.68
6803,O00006803,UPI,Success,2024-03-18 07:44:09.232596,1083.48
6804,O00006804,UPI,Success,2024-04-02 10:17:41.682817,4431.11
6805,O00006805,UPI,Success,2024-03-23 09:40:32.959859,235.44
6806,O00006806,Credit Card,Pending,2025-08-05 09:29:30.815764,139.03
6807,O00006807,Debit Card,Success,2025-11-14 17:51:42.620223,756.54
6808,O00006808,UPI,Success,2024-04-29 15:16:59.845303,1063.06
6809,O00006809,Credit Card,Success,2024-08-17 10:38:52.516399,294.78
6810,O00006810,UPI,Success,2025-03-21 00:46:16.483901,350.22
6811,O00006811,UPI,Success,2024-11-27 09:39:30.017164,2354.43
6812,O00006812,UPI,Success,2025-05-31 08:15:10.549181,157.71
6813,O00006813,UPI,Success,2025-02-24 02:14:48.501640,1504.31
6814,O00006814,Debit Card,Success,2024-07-07 12:11:13.634397,174.51
6815,O00006815,Debit Card,Success,2024-04-01 19:01:42.964988,241.79
6816,O00006816,Credit Card,Success,2024-08-16 12:31:01.177655,658.3
6817,O00006817,UPI,Success,2025-08-05 22:02:08.552616,189.63
6818,O00006818,UPI,Success,2024-08-19 02:15:58.697362,734.45
6819,O00006819,Debit Card,Success,2025-05-12 03:45:32.246086,474.92
6820,O00006820,UPI,Success,2024-06-22 06:02:29.461902,1095.28
6821,O00006821,UPI,Success,2025-11-09 06:55:05.175987,643.18
6822,O00006822,Credit Card,Success,2025-10-25 18:36:34.524297,32.06
6823,O00006823,UPI,Success,2024-08-12 13:48:40.978997,233.7
6824,O00006824,UPI,Success,2025-04-12 10:26:34.797858,955.3
6825,O00006825,Credit Card,Failed,2025-02-28 05:48:31.289804,624.08
6826,O00006826,UPI,Success,2024-09-15 05:36:47.800210,90.81
6827,O00006827,UPI,Success,2025-06-24 02:59:17.620317,954.36
6828,O00006828,UPI,Success,2025-02-12 18:46:38.198463,327.82
6829,O00006829,Debit Card,Success,2024-02-14 02:15:28.349193,1302.2
6830,O00006830,UPI,Success,2025-01-09 13:21:07.725326,265.12
6831,O00006831,UPI,Success,2024-01-27 07:24:04.422278,299.66
6832,O00006832,Credit Card,Pending,2025-05-23 20:38:56.729601,276.87
6833,O00006833,UPI,Success,2024-04-04 11:56:27.351730,611.03
6834,O00006834,COD,Success,2025-06-12 21:41:11.231580,152.9
6835,O00006835,UPI,Success,2025-10-01 11:38:13.800405,135.47
6836,O00006836,UPI,Failed,2025-09-14 05:12:17.589735,81.54
6837,O00006837,Debit Card,Success,2024-08-16 06:10:11.929828,120.82
6838,O00006838,COD,Success,2024-11-09 20:05:09.793570,152.04
6839,O00006839,Credit Card,Success,2025-07-08 04:08:33.810712,2578.01
6840,O00006840,COD,Success,2024-11-26 17:29:08.169194,224.74
6841,O00006841,UPI,Success,2025-04-01 18:23:10.975000,230.48
6842,O00006842,Debit Card,Success,2025-07-11 22:08:54.510813,200.32
6843,O00006843,Credit Card,Success,2024-01-01 00:42:17.631198,283.17
6844,O00006844,Credit Card,Success,2024-08-10 04:16:56.817429,535.69
6845,O00006845,UPI,Success,2024-08-01 14:02:26.134519,934.67
