shipping_id,order_id,shipping_date,delivery_date,delivery_status,delivery_days
4612,O00004612,2024-08-27 18:55:20.453083,2024-08-30 18:55:20.453083,Delivered,3
4613,O00004613,2025-04-02 23:09:53.719889,2025-04-06 23:09:53.719889,Delivered,4
4614,O00004614,2024-06-01 06:24:25.154671,2024-06-05 06:24:25.154671,Delivered,4
4615,O00004615,2025-08-25 14:41:24.643703,2025-08-28 14:41:24.643703,Delivered,3
4616,O00004616,2025-04-03 11:15:44.316490,2025-04-05 11:15:44.316490,Delayed,2
4617,O00004617,2024-12-04 11:39:08.162992,2024-12-10 11:39:08.162992,Delivered,6
4618,O00004618,2025-04-19 10:24:39.161727,2025-04-25 10:24:39.161727,Delivered,6
4619,O00004619,2025-07-25 06:59:26.304403,2025-07-28 06:59:26.304403,Delivered,3
4620,O00004620,2024-06-03 21:31:23.727105,2024-06-09 21:31:23.727105,Delivered,6
4621,O00004621,2025-11-13 05:38:23.037189,2025-11-19 05:38:23.037189,Delivered,6
4622,O00004622,2024-09-25 12:23:03.903567,2024-09-28 12:23:03.903567,Delivered,3
4623,O00004623,2025-08-26 01:07:11.198030,2025-09-01 01:07:11.198030,Delivered,6
4624,O00004624,2024-01-10 21:02:37.503069,2024-01-16 21:02:37.503069,Delivered,6
4625,O00004625,2024-12-12 18:27:34.205949,2024-12-15 18:27:34.205949,Delivered,3
4626,O00004626,2025-07-19 09:40:03.632535,2025-07-22 09:40:03.632535,Delivered,3
4627,O00004627,2024-01-29 21:33:54.193459,2024-02-03 21:33:54.193459,Delivered,5
4628,O00004628,2024-05-09 07:22:28.006360,2024-05-11 07:22:28.006360,Delivered,2
4629,O00004629,2025-06-02 10:10:31.330765,2025-06-04 10:10:31.330765,Delivered,2
4630,O00004630,2025-05-28 20:50:57.470652,2025-06-02 20:50:57.470652,Delivered,5
4631,O00004631,2024-09-05 17:38:39.658837,2024-09-07 17:38:39.658837,Delivered,2
4632,O00004632,2024-01-25 18:03:22.241754,2024-01-29 18:03:22.241754,Delivered,4
4633,O00004633,2025-01-11 16:23:42.023478,2025-01-15 16:23:42.023478,Delivered,4
4634,O00004634,2025-02-28 09:42:54.915261,2025-03-04 09:42:54.915261,Delayed,4
4635,O00004635,2025-03-11 13:49:18.911789,2025-03-16 13:49:18.911789,Delivered,5
4636,O00004636,2024-02-10 09:59:34.271379,2024-02-12 09:59:34.271379,Delivered,2
4637,O00004637,2025-04-06 12:09:31.243530,2025-04-11 12:09:31.243530,Delivered,5
4638,O00004638,2025-01-19 11:28:45.313657,2025-01-21 11:28:45.313657,Delivered,2
4639,O00004639,2025-10-04 19:16:04.807995,2025-10-10 19:16:04.807995,Delivered,6
4640,O00004640,2025-06-18 23:21:24.815204,2025-06-23 23:21:24.815204,Delivered,5
4641,O00004641,2025-09-24 17:18:01.610184,2025-09-28 17:18:01.610184,Delivered,4
4642,O00004642,2025-03-04 17:14:21.368534,2025-03-08 17:14:21.368534,Delivered,4
4643,O00004643,2024-10-14 14:58:07.786968,2024-10-20 14:58:07.786968,Delivered,6
4644,O00004644,2024-05-31 00:46:15.955586,2024-06-04 00:46:15.955586,Delivered,4
4645,O00004645,2025-03-24 08:11:45.934045,2025-03-27 08:11:45.934045,Delivered,3
4646,O00004646,2025-07-03 15:19:53.546258,2025-07-08 15:19:53.546258,Delivered,5
4647,O00004647,2025-07-04 03:09:41.165300,2025-07-09 03:09:41.165300,Delivered,5
4648,O00004648,2024-12-26 14:48:14.735490,2025-01-01 14:48:14.735490,Delivered,6
4649,O00004649,2025-03-15 11:06:39.241805,2025-03-19 11:06:39.241805,Delivered,4
4650,O00004650,2024-03-08 03:42:32.281186,2024-03-14 03:42:32.281186,Delivered,6
4651,O00004651,2024-11-07 21:01:01.092488,2024-11-12 21:01:01.092488,Delayed,5
4652,O00004652,2025-09-08 19:59:15.958164,2025-09-11 19:59:15.958164,Delivered,3
4653,O00004653,2025-11-05 02:23:00.424048,2025-11-11 02:23:00.424048,Delivered,6
4654,O00004654,2024-01-13 09:34:56.990258,2024-01-17 09:34:56.990258,Delivered,4
4655,O00004655,2025-09-06 06:59:56.787860,2025-09-09 06:59:56.787860,Delivered,3
4656,O00004656,2025-08-10 20:04:51.245776,2025-08-13 20:04:51.245776,Delivered,3
4657,O00004657,2025-08-20 00:07:38.420335,2025-08-22 00:07:38.420335,Delivered,2
4658,O00004658,2024-04-02 22:05:02.367560,2024-04-05 22:05:02.367560,Delivered,3
4659,O00004659,2025-08-03 05:59:27.364682,2025-08-06 05:59:27.364682,Delivered,3
4660,O00004660,2024-10-07 05:52:03.547108,2024-10-11 05:52:03.547108,Delivered,4
4661,O00004661,2024-05-27 18:12:28.853179,2024-05-31 18:12:28.853179,Delivered,4
4662,O00004662,2024-01-10 02:59:33.995479,2024-01-16 02:59:33.995479,Delivered,6
4663,O00004663,2024-01-04 05:18:21.326791,2024-01-09 05:18:21.326791,Delivered,5
4664,O00004664,2024-05-21 23:44:12.720469,2024-05-25 23:44:12.720469,Delivered,4
4665,O00004665,2025-07-17 22:27:48.803097,2025-07-23 22:27:48.803097,Delivered,6
4666,O00004666,2025-06-26 23:32:24.746619,2025-06-28 23:32:24.746619,Delivered,2
4667,O00004667,2024-06-23 13:02:06.615975,2024-06-27 13:02:06.615975,Delayed,4
4668,O00004668,2024-07-04 08:15:45.106625,2024-07-09 08:15:45.106625,Delivered,5
4669,O00004669,2024-12-15 13:53:06.983400,2024-12-20 13:53:06.983400,Delivered,5
4670,O00004670,2024-02-24 11:12:37.278969,2024-02-26 11:12:37.278969,Delayed,2
4671,O00004671,2025-08-29 09:17:26.509593,2025-08-31 09:17:26.509593,Delivered,2
4672,O00004672,2024-12-02 04:44:21.990376,2024-12-06 04:44:21.990376,Delivered,4
4673,O00004673,2025-03-22 15:59:44.144791,2025-03-26 15:59:44.144791,Delivered,4
4674,O00004674,2025-04-21 23:45:21.208759,2025-04-24 23:45:21.208759,Delivered,3
4675,O00004675,2024-10-17 15:39:48.710517,2024-10-21 15:39:48.710517,Delivered,4
4676,O00004676,2024-08-04 03:30:48.203250,2024-08-10 03:30:48.203250,Delivered,6
4677,O00004677,2025-04-28 10:25:39.262159,2025-05-01 10:25:39.262159,Delivered,3
4678,O00004678,2024-01-28 17:22:04.510564,2024-01-31 17:22:04.510564,Delivered,3
4679,O00004679,2024-11-28 10:54:01.746884,2024-12-03 10:54:01.746884,Delivered,5
4680,O00004680,2024-01-31 14:35:51.212491,2024-02-02 14:35:51.212491,Delivered,2
4681,O00004681,2025-10-02 02:11:19.864225,2025-10-08 02:11:19.864225,Delivered,6
4682,O00004682,2025-02-14 12:55:49.002154,2025-02-20 12:55:49.002154,Delivered,6
4683,O00004683,2025-03-18 11:31:20.475632,2025-03-21 11:31:20.475632,Delivered,3
4684,O00004684,2024-07-02 06:27:58.880900,2024-07-06 06:27:58.880900,Delivered,4
4685,O00004685,2025-05-12 20:51:48.299880,2025-05-17 20:51:48.299880,Delivered,5
4686,O00004686,2024-07-08 21:36:11.777919,2024-07-10 21:36:11.777919,Delivered,2
4687,O00004687,2025-07-17 20:23:10.561555,2025-07-22 20:23:10.561555,Delivered,5
4688,O00004688,2024-08-07 08:47:59.410417,2024-08-13 08:47:59.410417,Delayed,6
4689,O00004689,2025-05-06 06:36:21.752016,2025-05-08 06:36:21.752016,Delayed,2
4690,O00004690,2025-06-19 18:48:02.897127,2025-06-21 18:48:02.897127,Delivered,2
4691,O00004691,2024-04-19 09:12:09.557470,2024-04-22 09:12:09.557470,Delivered,3
4692,O00004692,2025-01-05 16:52:08.330380,2025-01-08 16:52:08.330380,Delivered,3
4693,O00004693,2024-01-25 14:33:45.663616,2024-01-31 14:33:45.663616,Delivered,6
4694,O00004694,2025-04-11 13:00:51.789732,2025-04-14 13:00:51.789732,Delivered,3
4695,O00004695,2024-10-26 03:31:11.636280,2024-10-29 03:31:11.636280,Delivered,3
4696,O00004696,2024-06-04 15:37:52.657113,2024-06-09 15:37:52.657113,Delivered,5
4697,O00004697,2024-05-17 07:31:48.735395,2024-05-23 07:31:48.735395,Delivered,6
4698,O00004698,2025-05-26 20:21:09.860544,2025-05-31 20:21:09.860544,Delivered,5
4699,O00004699,2024-09-12 00:59:05.127825,2024-09-18 00:59:05.127825,Delivered,6
4700,O00004700,2024-11-27 15:09:29.189888,2024-11-30 15:09:29.189888,Delivered,3
4701,O00004701,2024-02-24 06:28:33.771285,2024-02-27 06:28:33.771285,Delivered,3
4702,O00004702,2024-07-07 11:55:57.613513,2024-07-12 11:55:57.613513,Delivered,5
4703,O00004703,2024-01-22 19:59:38.566863,2024-01-25 19:59:38.566863,Delivered,3
4704,O00004704,2025-03-30 22:24:02.449098,2025-04-01 22:24:02.449098,Delivered,2
4705,O00004705,2024-08-23 19:19:17.926178,2024-08-28 19:19:17.926178,Delivered,5
4706,O00004706,2024-11-25 04:16:35.635225,2024-11-29 04:16:35.635225,Delivered,4
4707,O00004707,2025-07-07 16:01:07.654496,2025-07-12 16:01:07.654496,Delivered,5
4708,O00004708,2025-03-26 17:51:58.834347,2025-04-01 17:51:58.834347,Delivered,6
4709,O00004709,2025-05-31 13:11:45.959454,2025-06-04 13:11:45.959454,Delivered,4
4710,O00004710,2025-01-28 04:45:35.169519,2025-02-02 04:45:35.169519,Delivered,5
4711,O00004711,2024-04-04 05:32:41.335649,2024-04-10 05:32:41.335649,Delivered,6
4712,O00004712,2024-07-25 18:49:46.661638,2024-07-31 18:49:46.661638,Delivered,6
4713,O00004713,2024-12-18 14:41:07.615907,2024-12-22 14:41:07.615907,Delivered,4
4714,O00004714,2025-01-06 04:24:42.683357,2025-01-12 04:24:42.683357,Delivered,6
4715,O00004715,2025-05-26 11:56:39.887463,2025-05-28 11:56:39.887463,Delivered,2
4716,O00004716,2024-11-03 06:10:50.243503,2024-11-05 06:10:50.243503,Delivered,2
4717,O00004717,2025-08-04 04:58:50.679709,2025-08-10 04:58:50.679709,Delivered,6
4718,O00004718,2025-08-13 14:39:29.253798,2025-08-19 14:39:29.253798,Delivered,6
4719,O00004719,2024-06-26 04:32:20.983775,2024-06-29 04:32:20.983775,Delivered,3
4720,O00004720,2025-02-01 14:53:13.116431,2025-02-06 14:53:13.116431,Delivered,5
4721,O00004721,2024-02-11 19:05:59.197524,2024-02-16 19:05:59.197524,Delivered,5
4722,O00004722,2024-09-29 03:11:17.130542,2024-10-05 03:11:17.130542,Delivered,6
4723,O00004723,2025-03-07 12:30:19.276964,2025-03-09 12:30:19.276964,Delivered,2
4724,O00004724,2024-02-15 09:05:54.875536,2024-02-19 09:05:54.875536,Delivered,4
4725,O00004725,2025-06-10 06:06:36.494868,2025-06-15 06:06:36.494868,Delivered,5
4726,O00004726,2024-08-04 15:21:02.659747,2024-08-06 15:21:02.659747,Delivered,2
4727,O00004727,2024-09-06 01:05:52.666934,2024-09-09 01:05:52.666934,Delayed,3
4728,O00004728,2024-10-28 02:04:08.090044,2024-11-02 02:04:08.090044,Delivered,5
4729,O00004729,2025-03-20 16:18:20.865386,2025-03-25 16:18:20.865386,Delayed,5
4730,O00004730,2024-06-02 08:33:30.385682,2024-06-05 08:33:30.385682,Delivered,3
4731,O00004731,2024-11-22 20:32:20.501111,2024-11-25 20:32:20.501111,Delivered,3
4732,O00004732,2024-12-19 13:15:35.600379,2024-12-24 13:15:35.600379,Delivered,5
4733,O00004733,2024-05-12 03:41:17.532546,2024-05-17 03:41:17.532546,Delayed,5
4734,O00004734,2024-04-17 09:25:28.763816,2024-04-21 09:25:28.763816,Delivered,4
4735,O00004735,2025-08-05 15:05:10.291851,2025-08-09 15:05:10.291851,Delivered,4
4736,O00004736,2024-07-07 13:42:37.951738,2024-07-12 13:42:37.951738,Delivered,5
4737,O00004737,2024-08-23 05:59:50.590767,2024-08-25 05:59:50.590767,Delivered,2
4738,O00004738,2024-12-17 03:46:59.452614,2024-12-23 03:46:59.452614,Delivered,6
4739,O00004739,2024-01-02 20:05:47.133544,2024-01-04 20:05:47.133544,Delivered,2
4740,O00004740,2024-09-18 04:52:56.350817,2024-09-23 04:52:56.350817,Delivered,5
4741,O00004741,2024-07-28 10:03:24.371045,2024-08-02 10:03:24.371045,Delivered,5
4742,O00004742,2024-09-17 18:02:29.694031,2024-09-23 18:02:29.694031,Delayed,6
4743,O00004743,2024-11-30 10:31:47.800239,2024-12-03 10:31:47.800239,Delivered,3
4744,O00004744,2024-01-12 01:24:05.776966,2024-01-16 01:24:05.776966,Delivered,4
4745,O00004745,2024-01-10 18:11:34.128916,2024-01-14 18:11:34.128916,Delivered,4
4746,O00004746,2024-08-23 01:07:49.967089,2024-08-25 01:07:49.967089,Delivered,2
4747,O00004747,2025-04-21 08:09:10.123972,2025-04-24 08:09:10.123972,Delivered,3
4748,O00004748,2024-02-29 19:29:51.075985,2024-03-06 19:29:51.075985,Delivered,6
4749,O00004749,2025-01-17 16:46:24.786064,2025-01-19 16:46:24.786064,Delayed,2
4750,O00004750,2024-10-16 16:09:54.124424,2024-10-19 16:09:54.124424,Delivered,3
4751,O00004751,2024-12-22 10:23:33.533413,2024-12-27 10:23:33.533413,Delivered,5
4752,O00004752,2025-09-25 06:00:01.588509,2025-09-28 06:00:01.588509,Delayed,3
4753,O00004753,2025-09-09 04:16:33.750489,2025-09-12 04:16:33.750489,Delivered,3
4754,O00004754,2025-03-08 14:51:01.649293,2025-03-14 14:51:01.649293,Delivered,6
4755,O00004755,2024-08-25 10:12:33.687765,2024-08-30 10:12:33.687765,Delivered,5
4756,O00004756,2024-12-16 15:46:22.721696,2024-12-21 15:46:22.721696,Delivered,5
4757,O00004757,2025-09-07 11:55:36.411782,2025-09-11 11:55:36.411782,Delivered,4
4758,O00004758,2024-03-05 03:42:53.174665,2024-03-07 03:42:53.174665,Delivered,2
4759,O00004759,2025-05-23 03:06:14.512833,2025-05-29 03:06:14.512833,Delivered,6
4760,O00004760,2025-06-26 21:43:43.806189,2025-06-30 21:43:43.806189,Delivered,4
4761,O00004761,2025-06-05 03:09:59.937164,2025-06-08 03:09:59.937164,Delayed,3
4762,O00004762,2024-08-09 12:04:50.641196,2024-08-12 12:04:50.641196,Delivered,3
4763,O00004763,2025-04-12 14:29:48.006738,2025-04-17 14:29:48.006738,Delivered,5
4764,O00004764,2024-05-08 05:49:20.090326,2024-05-11 05:49:20.090326,Delivered,3
4765,O00004765,2024-09-22 16:06:34.106828,2024-09-26 16:06:34.106828,Delivered,4
4766,O00004766,2024-03-11 16:14:29.369544,2024-03-14 16:14:29.369544,Delivered,3
4767,O00004767,2024-03-11 16:07:07.225347,2024-03-17 16:07:07.225347,Delivered,6
4768,O00004768,2024-05-01 07:27:45.742817,2024-05-05 07:27:45.742817,Delayed,4
4769,O00004769,2025-08-03 16:47:05.303170,2025-08-05 16:47:05.303170,Delayed,2
4770,O00004770,2025-07-12 09:13:28.930423,2025-07-14 09:13:28.930423,Delivered,2
4771,O00004771,2024-10-27 04:01:44.668653,2024-11-02 04:01:44.668653,Delivered,6
4772,O00004772,2024-10-09 02:15:30.793829,2024-10-15 02:15:30.793829,Delivered,6
4773,O00004773,2025-08-01 23:53:46.009576,2025-08-04 23:53:46.009576,Delivered,3
4774,O00004774,2025-01-03 04:36:22.330399,2025-01-07 04:36:22.330399,Delivered,4
4775,O00004775,2025-06-30 21:47:59.444407,2025-07-04 21:47:59.444407,Delivered,4
4776,O00004776,2024-06-28 16:11:37.983224,2024-07-04 16:11:37.983224,Delivered,6
4777,O00004777,2025-05-20 12:20:17.480232,2025-05-26 12:20:17.480232,Delivered,6
4778,O00004778,2025-07-31 18:01:57.102614,2025-08-02 18:01:57.102614,Delivered,2
4779,O00004779,2024-02-05 08:26:24.102941,2024-02-10 08:26:24.102941,Delivered,5
4780,O00004780,2024-04-26 15:53:17.247666,2024-04-28 15:53:17.247666,Delivered,2
4781,O00004781,2024-05-24 10:35:21.919069,2024-05-30 10:35:21.919069,Delivered,6
4782,O00004782,2025-09-28 15:07:30.477043,2025-10-02 15:07:30.477043,Delivered,4
4783,O00004783,2024-03-05 22:20:02.766862,2024-03-10 22:20:02.766862,Delivered,5
4784,O00004784,2025-08-21 14:19:46.934633,2025-08-25 14:19:46.934633,Delivered,4
4785,O00004785,2025-04-03 14:49:45.406211,2025-04-06 14:49:45.406211,Delivered,3
4786,O00004786,2025-06-18 17:07:34.108243,2025-06-21 17:07:34.108243,Delivered,3
4787,O00004787,2024-04-30 04:49:35.184553,2024-05-04 04:49:35.184553,Delivered,4
4788,O00004788,2024-06-14 00:02:49.273337,2024-06-16 00:02:49.273337,Delivered,2
4789,O00004789,2024-09-24 03:38:28.576804,2024-09-26 03:38:28.576804,Delivered,2
4790,O00004790,2024-11-14 22:20:16.085082,2024-11-16 22:20:16.085082,Delivered,2
4791,O00004791,2024-04-20 22:43:29.119012,2024-04-24 22:43:29.119012,Delivered,4
4792,O00004792,2024-06-09 11:48:14.594476,2024-06-12 11:48:14.594476,Delivered,3
4793,O00004793,2024-05-17 09:07:31.990614,2024-05-22 09:07:31.990614,Delivered,5
4794,O00004794,2024-06-04 03:37:42.376357,2024-06-10 03:37:42.376357,Delivered,6
4795,O00004795,2025-05-18 03:05:57.749749,2025-05-22 03:05:57.749749,Delivered,4
4796,O00004796,2024-04-20 16:47:33.351711,2024-04-26 16:47:33.351711,Delivered,6
4797,O00004797,2025-04-11 16:59:47.974749,2025-04-17 16:59:47.974749,Delivered,6
4798,O00004798,2025-07-08 06:50:27.399717,2025-07-14 06:50:27.399717,Delivered,6
4799,O00004799,2025-08-24 06:16:38.744756,2025-08-29 06:16:38.744756,Delivered,5
4800,O00004800,2025-09-22 03:47:58.735783,2025-09-25 03:47:58.735783,Delivered,3
4801,O00004801,2024-12-26 07:11:17.405415,2024-12-28 07:11:17.405415,Delayed,2
4802,O00004802,2025-01-01 20:17:29.311642,2025-01-05 20:17:29.311642,Delivered,4
4803,O00004803,2024-07-18 01:02:02.440566,2024-07-21 01:02:02.440566,Delivered,3
4804,O00004804,2024-08-08 17:58:26.309229,2024-08-10 17:58:26.309229,Delivered,2
4805,O00004805,2024-05-12 10:32:19.097716,2024-05-17 10:32:19.097716,Delivered,5
4806,O00004806,2024-11-21 18:47:02.095285,2024-11-25 18:47:02.095285,Delivered,4
4807,O00004807,2025-10-27 20:11:17.705984,2025-10-31 20:11:17.705984,Delivered,4
4808,O00004808,2025-07-21 14:56:47.075865,2025-07-25 14:56:47.075865,Delayed,4
4809,O00004809,2024-04-06 20:11:14.173192,2024-04-09 20:11:14.173192,Delayed,3
4810,O00004810,2025-08-17 20:05:05.516560,2025-08-20 20:05:05.516560,Delivered,3
4811,O00004811,2025-02-03 04:20:49.632443,2025-02-07 04:20:49.632443,Delivered,4
4812,O00004812,2025-08-22 04:56:57.039254,2025-08-25 04:56:57.039254,Delivered,3
4813,O00004813,2024-12-13 19:01:14.306097,2024-12-19 19:01:14.306097,Delivered,6
4814,O00004814,2024-02-04 01:12:31.353726,2024-02-10 01:12:31.353726,Delivered,6
4815,O00004815,2025-06-11 06:08:26.698201,2025-06-14 06:08:26.698201,Delivered,3
4816,O00004816,2025-10-30 03:54:53.049575,2025-11-01 03:54:53.049575,Delivered,2
4817,O00004817,2025-09-04 12:41:21.229400,2025-09-06 12:41:21.229400,Delivered,2
4818,O00004818,2025-05-23 02:50:59.770542,2025-05-28 02:50:59.770542,Delayed,5
4819,O00004819,2024-05-20 22:54:35.140692,2024-05-22 22:54:35.140692,Delivered,2
4820,O00004820,2025-05-23 19:22:27.030374,2025-05-26 19:22:27.030374,Delivered,3
4821,O00004821,2025-08-01 13:37:29.883828,2025-08-04 13:37:29.883828,Delivered,3
4822,O00004822,2024-05-07 07:51:20.844743,2024-05-12 07:51:20.844743,Delivered,5
4823,O00004823,2025-02-05 20:50:18.814646,2025-02-10 20:50:18.814646,Delivered,5
4824,O00004824,2024-09-22 19:34:39.201517,2024-09-24 19:34:39.201517,Delayed,2
4825,O00004825,2025-01-22 18:59:55.083662,2025-01-24 18:59:55.083662,Delivered,2
4826,O00004826,2025-09-19 06:18:32.355974,2025-09-25 06:18:32.355974,Delivered,6
4827,O00004827,2025-05-18 18:41:45.390944,2025-05-23 18:41:45.390944,Delivered,5
4828,O00004828,2024-12-26 10:16:56.639636,2024-12-30 10:16:56.639636,Delivered,4
4829,O00004829,2025-04-26 16:02:51.746791,2025-04-28 16:02:51.746791,Delivered,2
4830,O00004830,2024-05-21 11:21:20.759595,2024-05-26 11:21:20.759595,Delivered,5
4831,O00004831,2024-07-04 14:48:51.877985,2024-07-10 14:48:51.877985,Delivered,6
4832,O00004832,2025-10-01 02:56:12.167979,2025-10-07 02:56:12.167979,Delivered,6
4833,O00004833,2024-06-06 00:14:34.899292,2024-06-12 00:14:34.899292,Delivered,6
4834,O00004834,2025-04-20 01:20:14.181763,2025-04-22 01:20:14.181763,Delivered,2
4835,O00004835,2025-08-08 18:05:34.033143,2025-08-10 18:05:34.033143,Delivered,2
4836,O00004836,2024-12-04 18:07:05.342798,2024-12-09 18:07:05.342798,Delivered,5
4837,O00004837,2024-10-01 03:16:03.402908,2024-10-06 03:16:03.402908,Delivered,5
4838,O00004838,2024-11-24 18:50:25.766949,2024-11-26 18:50:25.766949,Delivered,2
4839,O00004839,2024-01-28 18:49:48.113244,2024-01-31 18:49:48.113244,Delivered,3
4840,O00004840,2024-06-13 01:08:03.847534,2024-06-19 01:08:03.847534,Delivered,6
4841,O00004841,2024-11-29 09:41:45.562945,2024-12-03 09:41:45.562945,Delivered,4
4842,O00004842,2024-06-18 09:02:42.056826,2024-06-22 09:02:42.056826,Delivered,4
4843,O00004843,2024-11-13 09:23:18.812333,2024-11-15 09:23:18.812333,Delivered,2
4844,O00004844,2024-12-30 21:27:18.105475,2025-01-02 21:27:18.105475,Delivered,3
4845,O00004845,2024-07-12 15:46:42.826295,2024-07-14 15:46:42.826295,Delivered,2
4846,O00004846,2025-03-27 07:52:08.421788,2025-03-29 07:52:08.421788,Delivered,2
4847,O00004847,2025-05-31 18:37:58.966305,2025-06-03 18:37:58.966305,Delivered,3
4848,O00004848,2025-05-29 00:24:34.730754,2025-05-31 00:24:34.730754,Delivered,2
4849,O00004849,2025-06-23 01:12:47.654865,2025-06-29 01:12:47.654865,Delivered,6
4850,O00004850,2024-09-29 18:36:16.614395,2024-10-01 18:36:16.614395,Delivered,2
4851,O00004851,2024-07-24 01:25:00.984874,2024-07-28 01:25:00.984874,Delivered,4
4852,O00004852,2024-12-30 08:58:05.999826,2025-01-03 08:58:05.999826,Delivered,4
4853,O00004853,2025-06-04 00:32:41.951149,2025-06-09 00:32:41.951149,Delivered,5
4854,O00004854,2025-04-27 16:53:02.816952,2025-05-03 16:53:02.816952,Delivered,6
4855,O00004855,2025-04-15 22:16:33.778778,2025-04-19 22:16:33.778778,Delivered,4
4856,O00004856,2025-07-04 18:38:50.601108,2025-07-08 18:38:50.601108,Delivered,4
4857,O00004857,2024-06-03 06:17:58.820543,2024-06-05 06:17:58.820543,Delivered,2
4858,O00004858,2024-06-19 17:18:38.396565,2024-06-23 17:18:38.396565,Delivered,4
4859,O00004859,2024-05-27 13:47:29.067672,2024-05-29 13:47:29.067672,Delivered,2
4860,O00004860,2025-09-05 22:05:28.803492,2025-09-09 22:05:28.803492,Delivered,4
4861,O00004861,2025-08-14 00:56:59.900498,2025-08-16 00:56:59.900498,Delayed,2
4862,O00004862,2025-11-02 03:15:54.477418,2025-11-06 03:15:54.477418,Delivered,4
4863,O00004863,2025-02-16 17:29:41.050569,2025-02-19 17:29:41.050569,Delivered,3
4864,O00004864,2024-08-14 17:08:06.277865,2024-08-19 17:08:06.277865,Delayed,5
4865,O00004865,2025-02-16 17:36:53.955362,2025-02-22 17:36:53.955362,Delivered,6
4866,O00004866,2024-11-07 20:35:47.614994,2024-11-11 20:35:47.614994,Delivered,4
4867,O00004867,2025-06-01 01:45:14.923280,2025-06-06 01:45:14.923280,Delayed,5
4868,O00004868,2025-09-29 04:24:20.733366,2025-10-01 04:24:20.733366,Delivered,2
4869,O00004869,2025-08-31 09:11:41.836349,2025-09-06 09:11:41.836349,Delivered,6
4870,O00004870,2024-03-26 19:50:09.339418,2024-03-28 19:50:09.339418,Delivered,2
4871,O00004871,2024-09-20 05:11:14.400434,2024-09-25 05:11:14.400434,Delivered,5
